model,grid_w,grid_h,n_sensors,start_pos_name,start_x,start_y,seed,total_reward,data_collected,ndr_pct,battery_pct,energy_consumed,efficiency,steps,jains_index,min_collection_rate,mean_collection_rate,starved_sensors,trajectory_file
NearestGreedy,600,600,30,corner_00,0,0,1337,453442.72,8150.0,16.67,1.95,268.6667,30.3348,1382,0.1143,0.0,8.94,27,NearestGreedy_600x600_n30_corner_00_1337.npy
NearestGreedy,600,600,30,corner_0G,0,600,42,993479.03,12784.0,26.67,2.0,268.5278,47.6061,1381,0.1484,0.0,14.03,26,NearestGreedy_600x600_n30_corner_0G_42.npy
NearestGreedy,600,600,30,corner_0G,0,600,123,34015.37,3867.0,23.33,1.94,268.6944,14.3918,1393,0.0535,0.0,4.21,29,NearestGreedy_600x600_n30_corner_0G_123.npy
NearestGreedy,600,600,30,corner_0G,0,600,456,365064.97,7032.0,23.33,1.97,268.6111,26.1776,1382,0.0903,0.0,7.71,27,NearestGreedy_600x600_n30_corner_0G_456.npy
NearestGreedy,600,600,30,corner_0G,0,600,789,1016401.26,12509.0,33.33,2.0,268.5278,46.5844,1381,0.165,0.0,13.72,25,NearestGreedy_600x600_n30_corner_0G_789.npy
NearestGreedy,600,600,30,corner_0G,0,600,1337,1191886.1,15043.0,20.0,2.0,268.5278,56.0205,1381,0.17,0.0,16.5,25,NearestGreedy_600x600_n30_corner_0G_1337.npy
NearestGreedy,600,600,30,corner_G0,600,0,42,-8297.22,3836.0,16.67,1.96,268.6389,14.2803,1395,0.0539,0.0,4.17,29,NearestGreedy_600x600_n30_corner_G0_42.npy
NearestGreedy,600,600,30,corner_G0,600,0,123,63204.57,4446.0,16.67,1.94,268.6944,16.5459,1393,0.0677,0.0,4.84,28,NearestGreedy_600x600_n30_corner_G0_123.npy
NearestGreedy,600,600,30,corner_G0,600,0,456,-79210.19,3259.0,13.33,1.97,268.6111,12.1319,1426,0.0483,0.0,3.46,29,NearestGreedy_600x600_n30_corner_G0_456.npy
NearestGreedy,600,600,30,corner_G0,600,0,789,-149521.14,3044.0,6.67,2.0,268.5278,11.3368,1381,0.0404,0.0,3.34,29,NearestGreedy_600x600_n30_corner_G0_789.npy
NearestGreedy,600,600,30,corner_G0,600,0,1337,100612.07,5251.0,10.0,2.0,268.5278,19.555,1387,0.0722,0.0,5.74,28,NearestGreedy_600x600_n30_corner_G0_1337.npy
NearestGreedy,600,600,30,corner_GG,600,600,42,553023.71,9228.0,16.67,2.0,268.5278,34.3644,1381,0.1054,0.0,10.12,27,NearestGreedy_600x600_n30_corner_GG_42.npy
NearestGreedy,600,600,30,corner_GG,600,600,123,-209675.86,2448.0,6.67,2.0,268.5278,9.1164,1381,0.0538,0.0,2.69,28,NearestGreedy_600x600_n30_corner_GG_123.npy
NearestGreedy,600,600,30,corner_GG,600,600,456,300516.13,6448.0,20.0,2.0,268.5278,24.0141,1381,0.1039,0.0,7.07,27,NearestGreedy_600x600_n30_corner_GG_456.npy
NearestGreedy,600,600,30,corner_GG,600,600,789,653586.9,9443.0,26.67,2.0,268.5278,35.1649,1381,0.1327,0.0,10.36,26,NearestGreedy_600x600_n30_corner_GG_789.npy
NearestGreedy,600,600,30,corner_GG,600,600,1337,-113219.67,3248.0,10.0,2.0,268.5278,12.0967,1381,0.0405,0.0,3.56,29,NearestGreedy_600x600_n30_corner_GG_1337.npy
NearestGreedy,600,600,30,random_0,468,368,42,1447655.2,16265.0,40.0,2.0,268.5278,60.5708,1381,0.2174,0.0,17.84,24,NearestGreedy_600x600_n30_random_0_42.npy
NearestGreedy,600,600,30,random_0,468,368,123,2494468.69,24476.0,63.33,2.0,268.5278,91.1489,1381,0.346,0.0,26.85,19,NearestGreedy_600x600_n30_random_0_123.npy
NearestGreedy,600,600,30,random_0,468,368,456,3090978.66,31046.0,46.67,2.0,268.5278,115.6169,1381,0.3645,0.0,34.06,19,NearestGreedy_600x600_n30_random_0_456.npy
NearestGreedy,600,600,30,random_0,468,368,789,2622874.13,25974.0,53.33,2.0,268.5278,96.7274,1381,0.3531,0.0,28.5,19,NearestGreedy_600x600_n30_random_0_789.npy
NearestGreedy,600,600,30,random_0,468,368,1337,1099626.72,12265.0,50.0,2.0,268.5278,45.6735,1381,0.1877,0.0,13.46,26,NearestGreedy_600x600_n30_random_0_1337.npy
NearestGreedy,600,600,30,random_1,501,245,42,967284.89,11883.0,36.67,2.0,268.5278,44.2535,1381,0.1726,0.0,13.04,25,NearestGreedy_600x600_n30_random_1_42.npy
NearestGreedy,600,600,30,random_1,501,245,123,2788366.96,27935.0,50.0,2.0,268.5278,104.0293,1381,0.3598,0.0,30.65,18,NearestGreedy_600x600_n30_random_1_123.npy
NearestGreedy,600,600,30,random_1,501,245,456,1804666.91,19197.0,43.33,2.0,268.5278,71.4894,1381,0.2668,0.0,21.06,23,NearestGreedy_600x600_n30_random_1_456.npy
NearestGreedy,600,600,30,random_1,501,245,789,1626580.83,17853.0,40.0,2.0,268.5278,66.4838,1381,0.2256,0.0,19.59,23,NearestGreedy_600x600_n30_random_1_789.npy
NearestGreedy,600,600,30,random_1,501,245,1337,1104137.06,13359.0,33.33,2.0,268.5278,49.7476,1381,0.1692,0.0,14.66,25,NearestGreedy_600x600_n30_random_1_1337.npy
NearestGreedy,600,600,30,random_2,495,435,42,1654450.99,18723.0,30.0,2.0,268.5278,69.7248,1381,0.2303,0.0,20.54,23,NearestGreedy_600x600_n30_random_2_42.npy
NearestGreedy,600,600,30,random_2,495,435,123,1852652.04,18799.0,56.67,2.0,268.5278,70.0084,1381,0.2674,0.0,20.63,22,NearestGreedy_600x600_n30_random_2_123.npy
NearestGreedy,600,600,30,random_2,495,435,456,2873042.17,28604.0,50.0,2.0,268.5278,106.5221,1381,0.3625,0.0,31.38,18,NearestGreedy_600x600_n30_random_2_456.npy
NearestGreedy,600,600,30,random_2,495,435,789,2556393.77,26164.0,46.67,2.0,268.5278,97.4344,1381,0.3118,0.0,28.71,21,NearestGreedy_600x600_n30_random_2_789.npy
NearestGreedy,600,600,30,random_2,495,435,1337,895430.33,10884.0,40.0,2.0,268.5278,40.5338,1381,0.1711,0.0,11.94,26,NearestGreedy_600x600_n30_random_2_1337.npy
DQN-v5,200,200,10,center,100,100,42,2434812.66,22818.0,100.0,2.05,268.3889,85.0186,1974,0.7497,15.12,52.57,2,DQN-v5_200x200_n10_center_42.npy
DQN-v5,200,200,10,center,100,100,123,3195680.24,29709.0,100.0,2.01,268.4861,110.6553,1907,0.8866,31.87,70.85,0,DQN-v5_200x200_n10_center_123.npy
DQN-v5,200,200,10,center,100,100,456,3327088.87,30650.0,100.0,2.05,268.375,114.2068,1711,0.9698,57.32,81.47,0,DQN-v5_200x200_n10_center_456.npy
DQN-v5,200,200,10,center,100,100,789,2746388.98,25679.0,100.0,2.01,268.4861,95.6424,2060,0.7487,9.66,56.69,1,DQN-v5_200x200_n10_center_789.npy
DQN-v5,200,200,10,center,100,100,1337,2505939.06,23441.0,100.0,2.06,268.3611,87.3472,1997,0.8232,22.77,53.38,0,DQN-v5_200x200_n10_center_1337.npy
DQN-v5,200,200,10,corner_00,0,0,42,1789537.68,16594.0,100.0,2.03,268.4444,61.8154,1450,0.7121,2.94,52.05,3,DQN-v5_200x200_n10_corner_00_42.npy
DQN-v5,200,200,10,corner_00,0,0,123,2531450.12,23448.0,100.0,2.03,268.4306,87.3511,1790,0.8466,28.58,59.58,0,DQN-v5_200x200_n10_corner_00_123.npy
DQN-v5,200,200,10,corner_00,0,0,456,2242529.36,20818.0,100.0,2.02,268.4583,77.5463,1659,0.867,34.27,57.07,0,DQN-v5_200x200_n10_corner_00_456.npy
DQN-v5,200,200,10,corner_00,0,0,789,2042244.17,18820.0,100.0,2.04,268.4028,70.117,1462,0.8262,11.67,58.55,1,DQN-v5_200x200_n10_corner_00_789.npy
DQN-v5,200,200,10,corner_00,0,0,1337,1895734.68,17824.0,100.0,2.05,268.3889,66.4103,1901,0.6467,1.5,42.64,2,DQN-v5_200x200_n10_corner_00_1337.npy
DQN-v5,200,200,10,corner_0G,0,200,42,2600961.74,24384.0,100.0,2.01,268.4861,90.82,1826,0.7977,4.67,60.73,1,DQN-v5_200x200_n10_corner_0G_42.npy
DQN-v5,200,200,10,corner_0G,0,200,123,2247203.2,21313.0,100.0,2.03,268.4444,79.3941,1946,0.7008,15.34,49.81,2,DQN-v5_200x200_n10_corner_0G_123.npy
DQN-v5,200,200,10,corner_0G,0,200,456,1594061.13,14426.0,100.0,2.03,268.4444,53.7402,1406,0.9244,25.27,46.67,0,DQN-v5_200x200_n10_corner_0G_456.npy
DQN-v5,200,200,10,corner_0G,0,200,789,1912449.2,18103.0,100.0,2.06,268.3472,67.4611,1896,0.6916,11.24,43.42,3,DQN-v5_200x200_n10_corner_0G_789.npy
DQN-v5,200,200,10,corner_0G,0,200,1337,2993530.29,27897.0,100.0,2.04,268.4028,103.938,1832,0.8285,5.43,69.25,2,DQN-v5_200x200_n10_corner_0G_1337.npy
DQN-v5,200,200,10,corner_G0,200,0,42,1737620.16,16393.0,90.0,2.03,268.4306,61.0717,1512,0.6741,0.0,49.32,3,DQN-v5_200x200_n10_corner_G0_42.npy
DQN-v5,200,200,10,corner_G0,200,0,123,2440560.99,22901.0,100.0,2.04,268.4167,85.3179,1861,0.7846,18.33,55.96,2,DQN-v5_200x200_n10_corner_G0_123.npy
DQN-v5,200,200,10,corner_G0,200,0,456,2048027.85,19178.0,100.0,2.03,268.4444,71.4414,1703,0.8098,28.38,51.22,0,DQN-v5_200x200_n10_corner_G0_456.npy
DQN-v5,200,200,10,corner_G0,200,0,789,2003314.49,18559.0,100.0,2.01,268.4861,69.1246,1457,0.7921,6.83,57.94,2,DQN-v5_200x200_n10_corner_G0_789.npy
DQN-v5,200,200,10,corner_G0,200,0,1337,1931020.44,18342.0,100.0,2.02,268.4722,68.3208,2031,0.628,2.8,41.07,2,DQN-v5_200x200_n10_corner_G0_1337.npy
DQN-v5,200,200,10,corner_GG,200,200,42,1954024.48,18506.0,100.0,2.07,268.3333,68.9672,1957,0.6456,2.18,43.01,2,DQN-v5_200x200_n10_corner_GG_42.npy
DQN-v5,200,200,10,corner_GG,200,200,123,2118263.77,19650.0,100.0,2.01,268.5,73.1829,1495,0.8124,9.51,59.78,2,DQN-v5_200x200_n10_corner_GG_123.npy
DQN-v5,200,200,10,corner_GG,200,200,456,2591725.39,24291.0,100.0,2.01,268.5,90.4691,1927,0.737,0.74,57.33,2,DQN-v5_200x200_n10_corner_GG_456.npy
DQN-v5,200,200,10,corner_GG,200,200,789,1872502.87,18075.0,90.0,5.97,257.6389,70.1579,2100,0.5061,0.0,39.14,5,DQN-v5_200x200_n10_corner_GG_789.npy
DQN-v5,200,200,10,corner_GG,200,200,1337,1891409.58,17408.0,100.0,2.01,268.4861,64.8376,1475,0.8486,11.56,53.68,1,DQN-v5_200x200_n10_corner_GG_1337.npy
DQN-v5,200,200,10,random_0,112,121,42,2380905.17,22483.0,100.0,2.05,268.3889,83.7706,2040,0.7079,8.36,50.12,2,DQN-v5_200x200_n10_random_0_42.npy
DQN-v5,200,200,10,random_0,112,121,123,3208320.55,29771.0,100.0,2.02,268.4583,110.8956,1870,0.9012,37.24,72.4,0,DQN-v5_200x200_n10_random_0_123.npy
DQN-v5,200,200,10,random_0,112,121,456,3335135.79,30888.0,100.0,2.01,268.5,115.04,1804,0.9302,41.75,77.87,0,DQN-v5_200x200_n10_random_0_456.npy
DQN-v5,200,200,10,random_0,112,121,789,2690601.74,25356.0,100.0,2.99,265.8056,95.3925,2100,0.7019,10.15,54.91,1,DQN-v5_200x200_n10_random_0_789.npy
DQN-v5,200,200,10,random_0,112,121,1337,2634778.53,24476.0,100.0,2.02,268.4722,91.1694,1773,0.8904,32.87,62.79,0,DQN-v5_200x200_n10_random_0_1337.npy
DQN-v5,200,200,10,random_1,179,36,42,2101724.39,19798.0,100.0,2.05,268.375,73.7695,1907,0.6567,2.24,47.21,3,DQN-v5_200x200_n10_random_1_42.npy
DQN-v5,200,200,10,random_1,179,36,123,3140592.78,29250.0,100.0,2.0,268.5139,108.9331,1855,0.8798,36.78,71.71,0,DQN-v5_200x200_n10_random_1_123.npy
DQN-v5,200,200,10,random_1,179,36,456,3115720.17,28762.0,100.0,2.04,268.4167,107.1526,1787,0.9306,33.4,73.2,0,DQN-v5_200x200_n10_random_1_456.npy
DQN-v5,200,200,10,random_1,179,36,789,2391298.57,22536.0,100.0,2.03,268.4306,83.9547,1996,0.7212,11.39,51.35,2,DQN-v5_200x200_n10_random_1_789.npy
DQN-v5,200,200,10,random_1,179,36,1337,2007664.69,18969.0,100.0,2.01,268.5,70.6462,2015,0.6738,7.76,42.81,2,DQN-v5_200x200_n10_random_1_1337.npy
DQN-v5,200,200,10,random_2,137,28,42,2084649.19,19669.0,100.0,2.06,268.3472,73.2955,1816,0.6803,2.35,49.26,3,DQN-v5_200x200_n10_random_2_42.npy
DQN-v5,200,200,10,random_2,137,28,123,2953647.89,27437.0,100.0,2.07,268.3333,102.2499,1796,0.8776,32.44,69.48,0,DQN-v5_200x200_n10_random_2_123.npy
DQN-v5,200,200,10,random_2,137,28,456,2811059.42,26050.0,100.0,2.02,268.4583,97.0355,1760,0.9153,36.87,67.32,0,DQN-v5_200x200_n10_random_2_456.npy
DQN-v5,200,200,10,random_2,137,28,789,2284113.56,21419.0,100.0,2.0,268.5139,79.7674,1921,0.7299,11.1,50.71,2,DQN-v5_200x200_n10_random_2_789.npy
DQN-v5,200,200,10,random_2,137,28,1337,1889317.5,17855.0,100.0,2.02,268.4583,66.5077,1985,0.6324,2.86,40.91,2,DQN-v5_200x200_n10_random_2_1337.npy
DQN-v5,200,200,20,center,100,100,42,4779753.55,43307.0,100.0,2.05,268.375,161.3694,1576,0.8749,27.06,62.49,0,DQN-v5_200x200_n20_center_42.npy
DQN-v5,200,200,20,center,100,100,123,5507162.02,49944.0,100.0,2.03,268.4444,186.0484,1550,0.9176,38.51,73.28,0,DQN-v5_200x200_n20_center_123.npy
DQN-v5,200,200,20,center,100,100,456,5065219.33,45987.0,100.0,2.06,268.3472,171.3729,1554,0.8919,32.71,67.3,0,DQN-v5_200x200_n20_center_456.npy
DQN-v5,200,200,20,center,100,100,789,5087198.35,46115.0,100.0,2.05,268.3889,171.8225,1387,0.9641,48.7,75.62,0,DQN-v5_200x200_n20_center_789.npy
DQN-v5,200,200,20,center,100,100,1337,5634233.9,51013.0,100.0,2.01,268.5,189.992,1389,0.9848,67.87,83.53,0,DQN-v5_200x200_n20_center_1337.npy
DQN-v5,200,200,20,corner_00,0,0,42,4031547.52,36752.0,100.0,2.04,268.4028,136.928,1624,0.7389,6.13,51.46,4,DQN-v5_200x200_n20_corner_00_42.npy
DQN-v5,200,200,20,corner_00,0,0,123,5085117.28,45963.0,100.0,2.06,268.3611,171.2748,1416,0.9251,31.12,73.83,0,DQN-v5_200x200_n20_corner_00_123.npy
DQN-v5,200,200,20,corner_00,0,0,456,4020884.98,36398.0,100.0,2.02,268.4583,135.5819,1452,0.8156,10.77,57.01,1,DQN-v5_200x200_n20_corner_00_456.npy
DQN-v5,200,200,20,corner_00,0,0,789,3363334.93,30394.0,100.0,2.01,268.5,113.1993,1437,0.7795,13.85,48.1,2,DQN-v5_200x200_n20_corner_00_789.npy
DQN-v5,200,200,20,corner_00,0,0,1337,3985207.43,36008.0,100.0,2.06,268.3472,134.1845,1526,0.7623,9.31,53.66,4,DQN-v5_200x200_n20_corner_00_1337.npy
DQN-v5,200,200,20,corner_0G,0,200,42,4092561.13,37330.0,100.0,2.03,268.4444,139.0586,1604,0.6919,1.77,52.93,6,DQN-v5_200x200_n20_corner_0G_42.npy
DQN-v5,200,200,20,corner_0G,0,200,123,3821221.61,34980.0,100.0,2.01,268.4861,130.2872,1628,0.6928,9.6,48.86,5,DQN-v5_200x200_n20_corner_0G_123.npy
DQN-v5,200,200,20,corner_0G,0,200,456,3017471.7,27682.0,100.0,2.02,268.4583,103.1154,1579,0.6237,9.9,39.87,6,DQN-v5_200x200_n20_corner_0G_456.npy
DQN-v5,200,200,20,corner_0G,0,200,789,3902245.27,35766.0,100.0,2.05,268.3889,133.2617,1695,0.6722,3.35,47.98,4,DQN-v5_200x200_n20_corner_0G_789.npy
DQN-v5,200,200,20,corner_0G,0,200,1337,4514276.51,41061.0,100.0,2.0,268.5139,152.9197,1587,0.748,8.06,58.84,4,DQN-v5_200x200_n20_corner_0G_1337.npy
DQN-v5,200,200,20,corner_G0,200,0,42,3659181.59,33603.0,100.0,2.07,268.3333,125.2293,1768,0.6084,0.8,43.22,6,DQN-v5_200x200_n20_corner_G0_42.npy
DQN-v5,200,200,20,corner_G0,200,0,123,3608569.64,32967.0,100.0,2.05,268.3889,122.8348,1569,0.698,8.15,47.78,6,DQN-v5_200x200_n20_corner_G0_123.npy
DQN-v5,200,200,20,corner_G0,200,0,456,3012562.52,27437.0,100.0,2.07,268.3333,102.2482,1480,0.6617,1.92,42.16,5,DQN-v5_200x200_n20_corner_G0_456.npy
DQN-v5,200,200,20,corner_G0,200,0,789,2483272.23,22716.0,100.0,2.0,268.5139,84.5995,1668,0.5765,5.11,30.97,8,DQN-v5_200x200_n20_corner_G0_789.npy
DQN-v5,200,200,20,corner_G0,200,0,1337,3397927.94,31290.0,95.0,2.03,268.4306,116.5674,1638,0.6208,0.0,43.44,5,DQN-v5_200x200_n20_corner_G0_1337.npy
DQN-v5,200,200,20,corner_GG,200,200,42,2825683.96,25755.0,100.0,2.04,268.4028,95.9582,1589,0.5832,3.58,36.86,7,DQN-v5_200x200_n20_corner_GG_42.npy
DQN-v5,200,200,20,corner_GG,200,200,123,3438752.87,31492.0,100.0,2.0,268.5139,117.2828,1668,0.6372,2.56,42.94,5,DQN-v5_200x200_n20_corner_GG_123.npy
DQN-v5,200,200,20,corner_GG,200,200,456,3772908.73,34554.0,100.0,2.02,268.4722,128.7072,1671,0.6333,3.4,47.03,6,DQN-v5_200x200_n20_corner_GG_456.npy
DQN-v5,200,200,20,corner_GG,200,200,789,4378847.85,40223.0,95.0,2.0,268.5139,149.7988,1749,0.6791,0.0,52.3,6,DQN-v5_200x200_n20_corner_GG_789.npy
DQN-v5,200,200,20,corner_GG,200,200,1337,2703797.9,24592.0,100.0,2.06,268.3472,91.6423,1464,0.6411,2.91,38.2,5,DQN-v5_200x200_n20_corner_GG_1337.npy
DQN-v5,200,200,20,random_0,112,121,42,4601519.09,41707.0,100.0,2.04,268.4167,155.3829,1612,0.8199,21.16,58.84,0,DQN-v5_200x200_n20_random_0_42.npy
DQN-v5,200,200,20,random_0,112,121,123,5340010.37,48435.0,100.0,2.05,268.3889,180.4654,1437,0.9578,48.77,76.66,0,DQN-v5_200x200_n20_random_0_123.npy
DQN-v5,200,200,20,random_0,112,121,456,4958693.86,44966.0,100.0,2.06,268.3472,167.5669,1629,0.8355,27.05,62.77,0,DQN-v5_200x200_n20_random_0_456.npy
DQN-v5,200,200,20,random_0,112,121,789,5171867.14,46936.0,100.0,2.02,268.4583,174.8364,1636,0.836,11.29,65.24,1,DQN-v5_200x200_n20_random_0_789.npy
DQN-v5,200,200,20,random_0,112,121,1337,5197848.02,47158.0,100.0,2.06,268.3611,175.7268,1388,0.9652,50.18,77.27,0,DQN-v5_200x200_n20_random_0_1337.npy
DQN-v5,200,200,20,random_1,179,36,42,4151506.22,38160.0,95.0,2.02,268.4583,142.1451,1676,0.6804,0.0,51.78,4,DQN-v5_200x200_n20_random_1_42.npy
DQN-v5,200,200,20,random_1,179,36,123,4522754.96,41176.0,100.0,2.05,268.3889,153.4197,1495,0.8486,19.97,62.64,1,DQN-v5_200x200_n20_random_1_123.npy
DQN-v5,200,200,20,random_1,179,36,456,4098777.42,37412.0,100.0,2.01,268.4861,139.3428,1536,0.7877,2.78,55.39,1,DQN-v5_200x200_n20_random_1_456.npy
DQN-v5,200,200,20,random_1,179,36,789,3420158.77,31239.0,100.0,2.04,268.4028,116.3874,1668,0.6521,7.67,42.59,5,DQN-v5_200x200_n20_random_1_789.npy
DQN-v5,200,200,20,random_1,179,36,1337,3675118.47,33630.0,100.0,2.07,268.3333,125.3281,1694,0.6728,3.36,45.15,3,DQN-v5_200x200_n20_random_1_1337.npy
DQN-v5,200,200,20,random_2,137,28,42,4130189.9,37677.0,100.0,2.07,268.3333,140.4125,1679,0.7034,3.39,51.03,4,DQN-v5_200x200_n20_random_2_42.npy
DQN-v5,200,200,20,random_2,137,28,123,4700261.92,42702.0,100.0,2.05,268.375,159.1121,1487,0.8663,21.03,65.31,0,DQN-v5_200x200_n20_random_2_123.npy
DQN-v5,200,200,20,random_2,137,28,456,3774914.83,34417.0,100.0,2.06,268.3611,128.2473,1557,0.7531,2.74,50.27,2,DQN-v5_200x200_n20_random_2_456.npy
DQN-v5,200,200,20,random_2,137,28,789,3205678.36,29297.0,100.0,2.02,268.4722,109.1256,1618,0.6359,9.66,41.18,5,DQN-v5_200x200_n20_random_2_789.npy
DQN-v5,200,200,20,random_2,137,28,1337,3897264.7,35538.0,100.0,2.02,268.4722,132.3694,1654,0.726,5.16,48.86,3,DQN-v5_200x200_n20_random_2_1337.npy
DQN-v5,200,200,30,center,100,100,42,6228451.08,55956.0,100.0,2.02,268.4722,208.4229,1386,0.8783,29.37,61.21,0,DQN-v5_200x200_n30_center_42.npy
DQN-v5,200,200,30,center,100,100,123,7221641.13,65445.0,100.0,2.04,268.4167,243.8194,1382,0.8934,28.96,71.8,0,DQN-v5_200x200_n30_center_123.npy
DQN-v5,200,200,30,center,100,100,456,6343910.25,57020.0,100.0,2.02,268.4722,212.3855,1386,0.8893,33.52,62.38,0,DQN-v5_200x200_n30_center_456.npy
DQN-v5,200,200,30,center,100,100,789,6550170.84,59108.0,100.0,2.06,268.3611,220.2558,1386,0.8752,25.55,64.66,0,DQN-v5_200x200_n30_center_789.npy
DQN-v5,200,200,30,center,100,100,1337,6152503.25,55396.0,100.0,2.04,268.4167,206.3797,1386,0.8787,25.27,60.6,0,DQN-v5_200x200_n30_center_1337.npy
DQN-v5,200,200,30,corner_00,0,0,42,6288578.32,56526.0,100.0,2.07,268.3333,210.657,1393,0.7787,3.06,61.53,4,DQN-v5_200x200_n30_corner_00_42.npy
DQN-v5,200,200,30,corner_00,0,0,123,5290085.52,47802.0,100.0,2.04,268.4167,178.0907,1392,0.7146,6.13,52.07,5,DQN-v5_200x200_n30_corner_00_123.npy
DQN-v5,200,200,30,corner_00,0,0,456,5627024.22,50491.0,100.0,2.03,268.4444,188.0858,1417,0.7585,7.02,54.03,4,DQN-v5_200x200_n30_corner_00_456.npy
DQN-v5,200,200,30,corner_00,0,0,789,4685509.86,42117.0,100.0,2.01,268.5,156.862,1393,0.6321,1.02,45.84,11,DQN-v5_200x200_n30_corner_00_789.npy
DQN-v5,200,200,30,corner_00,0,0,1337,5618331.76,50600.0,100.0,2.07,268.3333,188.5729,1415,0.6993,6.03,54.22,7,DQN-v5_200x200_n30_corner_00_1337.npy
DQN-v5,200,200,30,corner_0G,0,200,42,5288927.45,47764.0,100.0,2.07,268.3333,178.0017,1426,0.6486,3.99,50.79,8,DQN-v5_200x200_n30_corner_0G_42.npy
DQN-v5,200,200,30,corner_0G,0,200,123,4781533.44,43398.0,100.0,2.02,268.4722,161.6478,1509,0.6037,2.83,43.6,9,DQN-v5_200x200_n30_corner_0G_123.npy
DQN-v5,200,200,30,corner_0G,0,200,456,4786321.95,43175.0,100.0,2.03,268.4306,160.8423,1440,0.6346,4.94,45.46,7,DQN-v5_200x200_n30_corner_0G_456.npy
DQN-v5,200,200,30,corner_0G,0,200,789,5988024.87,53990.0,100.0,2.05,268.3889,201.1641,1407,0.7726,5.05,58.18,5,DQN-v5_200x200_n30_corner_0G_789.npy
DQN-v5,200,200,30,corner_0G,0,200,1337,6050770.11,54640.0,100.0,2.04,268.4167,203.5626,1420,0.7395,7.01,58.34,7,DQN-v5_200x200_n30_corner_0G_1337.npy
DQN-v5,200,200,30,corner_G0,200,0,42,3815894.24,34598.0,100.0,2.01,268.4861,128.864,1520,0.5166,0.94,34.51,12,DQN-v5_200x200_n30_corner_G0_42.npy
DQN-v5,200,200,30,corner_G0,200,0,123,4412018.49,39811.0,100.0,2.05,268.375,148.34,1432,0.6084,2.98,42.15,11,DQN-v5_200x200_n30_corner_G0_123.npy
DQN-v5,200,200,30,corner_G0,200,0,456,3257576.85,29663.0,93.33,2.04,268.4167,110.5127,1438,0.5203,0.0,31.28,15,DQN-v5_200x200_n30_corner_G0_456.npy
DQN-v5,200,200,30,corner_G0,200,0,789,2947830.77,26722.0,96.67,2.01,268.4861,99.5294,1430,0.4777,0.0,28.33,16,DQN-v5_200x200_n30_corner_G0_789.npy
DQN-v5,200,200,30,corner_G0,200,0,1337,3801655.18,34725.0,93.33,2.04,268.4167,129.3681,1510,0.5119,0.0,34.87,13,DQN-v5_200x200_n30_corner_G0_1337.npy
DQN-v5,200,200,30,corner_GG,200,200,42,4072676.96,36900.0,100.0,2.01,268.5,137.4285,1774,0.4492,0.8,31.53,16,DQN-v5_200x200_n30_corner_GG_42.npy
DQN-v5,200,200,30,corner_GG,200,200,123,4177348.05,37759.0,100.0,2.01,268.5,140.6289,1468,0.5996,2.9,39.0,12,DQN-v5_200x200_n30_corner_GG_123.npy
DQN-v5,200,200,30,corner_GG,200,200,456,4989633.5,45001.0,100.0,2.01,268.4861,167.6116,1448,0.6399,1.96,47.12,9,DQN-v5_200x200_n30_corner_GG_456.npy
DQN-v5,200,200,30,corner_GG,200,200,789,4936892.34,45033.0,96.67,2.03,268.4306,167.7628,1584,0.6101,0.0,43.1,9,DQN-v5_200x200_n30_corner_GG_789.npy
DQN-v5,200,200,30,corner_GG,200,200,1337,3945241.54,35803.0,96.67,2.02,268.4583,133.3656,1489,0.5447,0.0,36.46,13,DQN-v5_200x200_n30_corner_GG_1337.npy
DQN-v5,200,200,30,random_0,112,121,42,6348536.27,56734.0,100.0,2.03,268.4444,211.3435,1387,0.9389,43.29,62.02,0,DQN-v5_200x200_n30_random_0_42.npy
DQN-v5,200,200,30,random_0,112,121,123,6546370.38,59239.0,100.0,2.04,268.4167,220.6966,1386,0.863,23.32,64.81,0,DQN-v5_200x200_n30_random_0_123.npy
DQN-v5,200,200,30,random_0,112,121,456,7039133.83,63167.0,100.0,2.02,268.4722,235.2824,1384,0.926,41.04,69.2,0,DQN-v5_200x200_n30_random_0_456.npy
DQN-v5,200,200,30,random_0,112,121,789,7292272.65,65572.0,100.0,2.07,268.3333,244.3664,1387,0.9336,39.68,71.68,0,DQN-v5_200x200_n30_random_0_789.npy
DQN-v5,200,200,30,random_0,112,121,1337,6288886.92,56650.0,100.0,2.02,268.4722,211.0092,1386,0.9081,36.55,61.97,0,DQN-v5_200x200_n30_random_0_1337.npy
DQN-v5,200,200,30,random_1,179,36,42,4624011.37,42005.0,96.67,2.07,268.3333,156.5417,1487,0.6059,0.0,42.83,8,DQN-v5_200x200_n30_random_1_42.npy
DQN-v5,200,200,30,random_1,179,36,123,5592691.21,50357.0,100.0,2.03,268.4444,187.5865,1395,0.7785,9.17,54.73,3,DQN-v5_200x200_n30_random_1_123.npy
DQN-v5,200,200,30,random_1,179,36,456,4524154.43,40891.0,100.0,2.01,268.4861,152.301,1419,0.6468,2.0,43.69,8,DQN-v5_200x200_n30_random_1_456.npy
DQN-v5,200,200,30,random_1,179,36,789,4022156.57,36389.0,100.0,2.02,268.4583,135.5484,1523,0.5402,1.87,36.23,11,DQN-v5_200x200_n30_random_1_789.npy
DQN-v5,200,200,30,random_1,179,36,1337,4232850.28,38222.0,100.0,2.02,268.4583,142.3776,1514,0.556,0.94,38.28,11,DQN-v5_200x200_n30_random_1_1337.npy
